Date,Open,High,Low,Close,Volume,Adj Close
2012-04-16,0.08,0.08,0.08,0.08,500,0.08
2012-04-13,0.08,0.08,0.08,0.08,4200,0.08
2012-04-12,0.08,0.08,0.08,0.08,000,0.08
2012-04-11,0.08,0.08,0.07,0.08,27900,0.08
2012-04-10,0.09,0.09,0.09,0.09,000,0.09
2012-04-09,0.09,0.09,0.09,0.09,1100,0.09
2012-04-05,0.09,0.09,0.09,0.09,000,0.09
2012-04-04,0.08,0.09,0.08,0.09,68400,0.09
2012-04-03,0.10,0.11,0.08,0.09,76700,0.09
2012-04-02,0.09,0.11,0.08,0.11,147800,0.11
2012-03-30,0.08,0.09,0.08,0.09,38100,0.09
2012-03-29,0.10,0.10,0.09,0.09,35600,0.09
2012-03-28,0.07,0.11,0.07,0.10,73400,0.10
2012-03-27,0.10,0.10,0.08,0.08,42000,0.08
2012-03-26,0.10,0.11,0.07,0.11,76000,0.11
2012-03-23,0.09,0.10,0.07,0.10,102400,0.10
2012-03-22,0.10,0.11,0.10,0.10,32200,0.10
2012-03-21,0.09,0.11,0.08,0.11,55400,0.11
2012-03-20,0.12,0.12,0.07,0.09,80300,0.09
2012-03-19,0.13,0.13,0.06,0.06,71700,0.06
2012-03-16,0.10,0.13,0.10,0.13,49300,0.13
2012-03-15,0.10,0.10,0.10,0.10,000,0.10
2012-03-14,0.10,0.12,0.10,0.10,40600,0.10
2012-03-13,0.09,0.12,0.09,0.12,32100,0.12
2012-03-12,0.12,0.12,0.09,0.11,26500,0.11
2012-03-09,0.09,0.12,0.09,0.11,96500,0.11
2012-03-08,0.09,0.10,0.09,0.10,20100,0.10
2012-03-07,0.13,0.13,0.13,0.13,000,0.13
2012-03-06,0.13,0.13,0.13,0.13,000,0.13
2012-03-05,0.05,0.13,0.05,0.13,95500,0.13
2012-03-02,0.13,0.13,0.13,0.13,000,0.13
2012-03-01,0.11,0.13,0.05,0.13,32100,0.13
2012-02-29,0.13,0.13,0.13,0.13,600,0.13
2012-02-28,0.13,0.13,0.05,0.05,300,0.05
2012-02-27,0.13,0.13,0.13,0.13,000,0.13
2012-02-24,0.13,0.13,0.13,0.13,000,0.13
2012-02-23,0.13,0.13,0.13,0.13,000,0.13
2012-02-22,0.13,0.13,0.13,0.13,000,0.13
2012-02-21,0.13,0.13,0.13,0.13,200,0.13
2012-02-17,0.13,0.13,0.13,0.13,000,0.13
2012-02-16,0.13,0.13,0.13,0.13,000,0.13
2012-02-15,0.13,0.13,0.13,0.13,000,0.13
2012-02-14,0.13,0.13,0.13,0.13,000,0.13
2012-02-13,0.13,0.13,0.13,0.13,000,0.13
2012-02-10,0.13,0.13,0.13,0.13,000,0.13
2012-02-09,0.13,0.13,0.13,0.13,000,0.13
2012-02-08,0.13,0.13,0.13,0.13,000,0.13
2012-02-07,0.13,0.13,0.13,0.13,000,0.13
2012-02-06,0.13,0.13,0.13,0.13,000,0.13
2012-02-03,0.13,0.13,0.13,0.13,100,0.13
2012-02-02,0.08,0.08,0.08,0.08,000,0.08
2012-02-01,0.08,0.08,0.08,0.08,000,0.08
2012-01-31,0.11,0.11,0.08,0.08,1000,0.08
2012-01-30,0.05,0.05,0.05,0.05,200,0.05
2012-01-27,0.13,0.13,0.13,0.13,000,0.13
2012-01-26,0.13,0.13,0.13,0.13,000,0.13
2012-01-25,0.13,0.13,0.13,0.13,000,0.13
2012-01-24,0.05,0.13,0.05,0.13,5500,0.13
2012-01-23,0.13,0.13,0.13,0.13,000,0.13
2012-01-20,0.13,0.13,0.13,0.13,000,0.13
2012-01-19,0.13,0.13,0.13,0.13,000,0.13
2012-01-18,0.13,0.13,0.13,0.13,000,0.13
2012-01-17,0.13,0.13,0.13,0.13,200,0.13
2012-01-13,0.05,0.13,0.05,0.13,300,0.13
2012-01-12,0.13,0.13,0.13,0.13,000,0.13
2012-01-11,0.13,0.13,0.13,0.13,000,0.13
2012-01-10,0.13,0.13,0.13,0.13,000,0.13
2012-01-09,0.13,0.13,0.13,0.13,000,0.13
2012-01-06,0.13,0.13,0.13,0.13,000,0.13
2012-01-05,0.13,0.13,0.13,0.13,000,0.13
2012-01-04,0.13,0.13,0.13,0.13,000,0.13
2012-01-03,0.14,0.14,0.05,0.13,1600,0.13
